   0.000	  300.074999981696
   0.000	  300.149999890248
   0.000	  300.224999652735
   0.000	  300.299999196529
   0.001	  300.374998449294
   0.001	  300.449997338988
   0.001	  300.524995793860
   0.001	  300.599993742445
   0.001	  300.674991113572
   0.001	  300.749987836354
   0.001	  300.824983840190
   0.001	  300.899979054769
   0.001	  300.974973410058
   0.001	  301.049966836311
   0.002	  301.124959264065
   0.002	  301.199950624134
   0.002	  301.274940847617
   0.002	  301.349929865888
   0.002	  301.424917610601
   0.002	  301.499904013685
   0.002	  301.574889007348
   0.002	  301.649872524068
   0.002	  301.724854496602
   0.002	  301.799834857975
   0.002	  301.874813541486
   0.003	  301.949790480706
   0.003	  302.024765609471
   0.003	  302.099738861890
   0.003	  302.174710172337
   0.003	  302.249679475455
   0.003	  302.324646706148
   0.003	  302.399611799589
   0.003	  302.474574691213
   0.003	  302.549535316716
   0.003	  302.624493612057
   0.004	  302.699449513456
   0.004	  302.774402957391
   0.004	  302.849353880598
   0.004	  302.924302220074
   0.004	  302.999247913069
   0.004	  303.074190897089
   0.004	  303.149131109897
   0.004	  303.224068489506
   0.004	  303.299002974186
   0.004	  303.373934502455
   0.005	  303.448863013084
   0.005	  303.523788445092
   0.005	  303.598710737748
   0.005	  303.673629830570
   0.005	  303.748545663320
   0.005	  303.823458176009
   0.005	  303.898367308891
   0.005	  303.973273002466
   0.005	  304.048175197475
   0.006	  304.123073834903
   0.006	  304.197968855977
   0.006	  304.272860202162
   0.006	  304.347747815165
   0.006	  304.422631636930
   0.006	  304.497511609640
   0.006	  304.572387675713
   0.006	  304.647259777806
   0.006	  304.722127858808
   0.006	  304.796991861844
   0.007	  304.871851730272
   0.007	  304.946707407681
   0.007	  305.021558837893
   0.007	  305.096405964960
   0.007	  305.171248733165
   0.007	  305.246087087017
   0.007	  305.320920971256
   0.007	  305.395750330848
   0.007	  305.470575110984
   0.007	  305.545395257083
   0.008	  305.620210714787
   0.008	  305.695021429960
   0.008	  305.769827348693
   0.008	  305.844628417296
   0.008	  305.919424582300
   0.008	  305.994215790458
   0.008	  306.069001988741
   0.008	  306.143783124341
   0.008	  306.218559144664
   0.008	  306.293329997336
   0.009	  306.368095630199
   0.009	  306.442855991308
   0.009	  306.517611028936
   0.009	  306.592360691567
   0.009	  306.667104927898
   0.009	  306.741843686840
   0.009	  306.816576917514
   0.009	  306.891304569251
   0.009	  306.966026591593
   0.009	  307.040742934290
   0.009	  307.115453547299
   0.010	  307.190158380788
   0.010	  307.264857385127
   0.010	  307.339550510894
   0.010	  307.414237708873
   0.010	  307.488918930050
   0.010	  307.563594125615
   0.010	  307.638263246962
   0.010	  307.712926245685
   0.010	  307.787583073580
   0.010	  307.862233682643
   0.011	  307.936878025069
   0.011	  308.011516053254
   0.011	  308.086147719789
   0.011	  308.160772977465
   0.011	  308.235391779268
   0.011	  308.310004078380
   0.011	  308.384609828178
   0.011	  308.459208982233
   0.011	  308.533801494311
   0.011	  308.608387318369
   0.012	  308.682966408558
   0.012	  308.757538719218
   0.012	  308.832104204882
   0.012	  308.906662820271
   0.012	  308.981214520297
   0.012	  309.055759260058
   0.012	  309.130296994843
   0.012	  309.204827680124
   0.012	  309.279351271564
   0.012	  309.353867725008
   0.013	  309.428376996487
   0.013	  309.502879042217
   0.013	  309.577373818596
   0.013	  309.651861282205
   0.013	  309.726341389810
   0.013	  309.800814098355
   0.013	  309.875279364965
   0.013	  309.949737146947
   0.013	  310.024187401786
   0.013	  310.098630087146
   0.014	  310.173065160869
   0.014	  310.247492580974
   0.014	  310.321912305657
   0.014	  310.396324293290
   0.014	  310.470728502420
   0.014	  310.545124891769
   0.014	  310.619513420232
   0.014	  310.693894046880
   0.014	  310.768266730953
   0.014	  310.842631431865
   0.015	  310.916988109201
   0.015	  310.991336722718
   0.015	  311.065677232340
   0.015	  311.140009598163
   0.015	  311.214333780452
   0.015	  311.288649739637
   0.015	  311.362957436318
   0.015	  311.437256831262
   0.015	  311.511547885401
   0.015	  311.585830559833
   0.016	  311.660104815821
   0.016	  311.734370614793
   0.016	  311.808627918339
   0.016	  311.882876688213
   0.016	  311.957116886332
   0.016	  312.031348474774
   0.016	  312.105571415778
   0.016	  312.179785671744
   0.016	  312.253991205233
   0.016	  312.328187978963
   0.017	  312.402375955812
   0.017	  312.476555098818
   0.017	  312.550725371173
   0.017	  312.624886736229
   0.017	  312.699039157491
   0.017	  312.773182598624
   0.017	  312.847317023445
